measurement,time,valuie
pressure,2025-05-16T19:14:08.722885Z,999.61
pressure,2025-05-16T19:19:08.602728Z,999.52
pressure,2025-05-16T19:24:08.671764Z,999.41
pressure,2025-05-16T19:29:08.711330Z,999.33
pressure,2025-05-16T19:34:08.794495Z,999.24
pressure,2025-05-16T19:39:08.831085Z,999.13
pressure,2025-05-16T19:44:08.709316Z,999.04
pressure,2025-05-16T19:49:08.644840Z,998.92
pressure,2025-05-16T19:54:08.713535Z,998.8
pressure,2025-05-16T19:59:08.747441Z,998.7
pressure,2025-05-16T20:04:08.684306Z,998.57
pressure,2025-05-16T20:09:08.735107Z,998.46
pressure,2025-05-16T20:14:08.800737Z,998.34
pressure,2025-05-16T20:19:08.708654Z,998.23
pressure,2025-05-16T20:24:08.741827Z,998.1
pressure,2025-05-16T20:29:08.788764Z,998.0
pressure,2025-05-16T20:34:08.704344Z,997.88
pressure,2025-05-16T20:39:08.758375Z,997.75
pressure,2025-05-16T20:44:08.673380Z,997.62
pressure,2025-05-16T20:49:08.694002Z,997.52
pressure,2025-05-16T20:54:08.701800Z,997.4
pressure,2025-05-16T20:59:08.605866Z,997.27
pressure,2025-05-16T21:04:08.676065Z,997.14
pressure,2025-05-16T21:09:08.709509Z,997.04
pressure,2025-05-16T21:14:08.630773Z,996.95
pressure,2025-05-16T21:19:08.627118Z,996.85
pressure,2025-05-16T21:24:08.679997Z,996.75
pressure,2025-05-16T21:29:08.602106Z,996.66
pressure,2025-05-16T21:34:08.630995Z,996.59
pressure,2025-05-16T21:39:08.647963Z,996.5
pressure,2025-05-16T21:44:08.573984Z,996.45
pressure,2025-05-16T21:49:08.569622Z,996.41
pressure,2025-05-16T21:54:08.624763Z,996.4
pressure,2025-05-16T21:59:08.656839Z,996.39
pressure,2025-05-16T22:04:08.540880Z,996.41
pressure,2025-05-16T22:09:08.694390Z,996.45
pressure,2025-05-16T22:14:08.678385Z,996.49
pressure,2025-05-16T22:19:08.732331Z,996.54
pressure,2025-05-16T22:24:08.804640Z,996.58
pressure,2025-05-16T22:29:08.733367Z,996.67
pressure,2025-05-16T22:34:08.707557Z,996.74
pressure,2025-05-16T22:39:08.717274Z,996.81
pressure,2025-05-16T22:44:08.673879Z,996.9
pressure,2025-05-16T22:49:08.703062Z,996.99
pressure,2025-05-16T22:54:08.738938Z,997.06
pressure,2025-05-16T22:59:08.659943Z,997.15
pressure,2025-05-16T23:04:08.683190Z,997.22
pressure,2025-05-16T23:09:08.703515Z,997.32
pressure,2025-05-16T23:14:08.628173Z,997.38
pressure,2025-05-16T23:19:08.654899Z,997.48
pressure,2025-05-16T23:24:08.684594Z,997.55
pressure,2025-05-16T23:29:08.544834Z,997.62
pressure,2025-05-16T23:34:08.640016Z,997.69
pressure,2025-05-16T23:39:08.535136Z,997.76
pressure,2025-05-16T23:44:08.600475Z,997.83
pressure,2025-05-16T23:49:08.627103Z,997.91
pressure,2025-05-16T23:54:08.548700Z,997.98
pressure,2025-05-16T23:59:08.579842Z,998.05
pressure,2025-05-17T00:04:08.609074Z,998.09
pressure,2025-05-17T00:09:08.557981Z,998.14
pressure,2025-05-17T00:14:08.658037Z,998.18
pressure,2025-05-17T00:19:08.719268Z,998.22
pressure,2025-05-17T00:24:08.664574Z,998.26
pressure,2025-05-17T00:29:08.714215Z,998.31
pressure,2025-05-17T00:34:08.752373Z,998.36
pressure,2025-05-17T00:39:08.690986Z,998.38
pressure,2025-05-17T00:44:08.730122Z,998.4
pressure,2025-05-17T00:49:08.785879Z,998.45
pressure,2025-05-17T00:54:08.910138Z,998.47
pressure,2025-05-17T00:59:08.749681Z,998.49
pressure,2025-05-17T01:04:08.786717Z,998.48
pressure,2025-05-17T01:09:08.826158Z,998.5
pressure,2025-05-17T01:14:08.802283Z,998.53
pressure,2025-05-17T01:19:08.805574Z,998.52
pressure,2025-05-17T01:24:08.844294Z,998.51
pressure,2025-05-17T01:29:08.776106Z,998.53
pressure,2025-05-17T01:34:08.763418Z,998.53
pressure,2025-05-17T01:39:08.775494Z,998.52
pressure,2025-05-17T01:44:08.689235Z,998.54
pressure,2025-05-17T01:49:08.755341Z,998.54
pressure,2025-05-17T01:54:08.742820Z,998.53
pressure,2025-05-17T01:59:08.661651Z,998.53
pressure,2025-05-17T02:04:08.686392Z,998.52
pressure,2025-05-17T02:09:08.718259Z,998.51
pressure,2025-05-17T02:14:08.637342Z,998.54
pressure,2025-05-17T02:19:08.666441Z,998.53
pressure,2025-05-17T02:24:08.686781Z,998.53
pressure,2025-05-17T02:29:08.610577Z,998.52
pressure,2025-05-17T02:34:08.643999Z,998.52
pressure,2025-05-17T02:39:08.686120Z,998.54
pressure,2025-05-17T02:44:08.692920Z,998.53
pressure,2025-05-17T02:49:08.762496Z,998.5
pressure,2025-05-17T02:54:08.819050Z,998.5
pressure,2025-05-17T02:59:08.798563Z,998.49
pressure,2025-05-17T03:04:08.804214Z,998.49
pressure,2025-05-17T03:09:08.791143Z,998.48
pressure,2025-05-17T03:14:08.717921Z,998.48
pressure,2025-05-17T03:19:08.755901Z,998.48
pressure,2025-05-17T03:24:08.785661Z,998.47
pressure,2025-05-17T03:29:08.662753Z,998.44
pressure,2025-05-17T03:34:08.677387Z,998.43
pressure,2025-05-17T03:39:08.802378Z,998.43
pressure,2025-05-17T03:44:08.786152Z,998.43
pressure,2025-05-17T03:49:08.655290Z,998.45
pressure,2025-05-17T03:54:08.744166Z,998.45
pressure,2025-05-17T03:59:08.777711Z,998.45
pressure,2025-05-17T04:04:08.703574Z,998.44
pressure,2025-05-17T04:09:08.806739Z,998.44
pressure,2025-05-17T04:14:08.834337Z,998.47
pressure,2025-05-17T04:19:08.771536Z,998.47
pressure,2025-05-17T04:24:08.806994Z,998.47
pressure,2025-05-17T04:29:08.686296Z,998.5
pressure,2025-05-17T04:34:08.799138Z,998.5
pressure,2025-05-17T04:39:08.816832Z,998.52
pressure,2025-05-17T04:44:08.732778Z,998.52
pressure,2025-05-17T04:49:08.765284Z,998.52
pressure,2025-05-17T04:54:08.689263Z,998.54
pressure,2025-05-17T04:59:08.822377Z,998.54
pressure,2025-05-17T05:04:08.751735Z,998.54
pressure,2025-05-17T05:09:08.808660Z,998.56
pressure,2025-05-17T05:14:08.715245Z,998.56
pressure,2025-05-17T05:19:08.745808Z,998.56
pressure,2025-05-17T05:24:08.780502Z,998.56
pressure,2025-05-17T05:29:08.713637Z,998.58
pressure,2025-05-17T05:34:08.744620Z,998.6
pressure,2025-05-17T05:39:08.807213Z,998.6
pressure,2025-05-17T05:44:08.809772Z,998.6
pressure,2025-05-17T05:49:08.756863Z,998.6
pressure,2025-05-17T05:54:08.802065Z,998.59
pressure,2025-05-17T05:59:08.736223Z,998.59
pressure,2025-05-17T06:04:08.801464Z,998.59
pressure,2025-05-17T06:09:08.711712Z,998.63
pressure,2025-05-17T06:14:08.747508Z,998.61
pressure,2025-05-17T06:19:08.636774Z,998.61
pressure,2025-05-17T06:24:08.720419Z,998.61
pressure,2025-05-17T06:29:08.748987Z,998.61
pressure,2025-05-17T06:34:08.681539Z,998.61
pressure,2025-05-17T06:39:08.712291Z,998.61
pressure,2025-05-17T06:44:08.754771Z,998.61
pressure,2025-05-17T06:49:08.679773Z,998.61
pressure,2025-05-17T06:54:08.709707Z,998.6
pressure,2025-05-17T06:59:08.656271Z,998.6
pressure,2025-05-17T07:04:08.701661Z,998.62
pressure,2025-05-17T07:09:08.747136Z,998.62
pressure,2025-05-17T07:14:08.678593Z,998.62
pressure,2025-05-17T07:19:08.688204Z,998.59
pressure,2025-05-17T07:24:08.667204Z,998.6
pressure,2025-05-17T07:29:08.789890Z,998.61
pressure,2025-05-17T07:34:08.826537Z,998.61
pressure,2025-05-17T07:39:08.748026Z,998.62
pressure,2025-05-17T07:44:08.799881Z,998.63
pressure,2025-05-17T07:49:08.852285Z,998.61
pressure,2025-05-17T07:54:08.747341Z,998.62
pressure,2025-05-17T07:59:08.786827Z,998.6
pressure,2025-05-17T08:04:08.751589Z,998.61
pressure,2025-05-17T08:09:08.835778Z,998.62
pressure,2025-05-17T08:14:08.631797Z,998.63
pressure,2025-05-17T08:19:08.788238Z,998.63
pressure,2025-05-17T08:24:08.814962Z,998.64
pressure,2025-05-17T08:29:08.752376Z,998.65
pressure,2025-05-17T08:34:08.807017Z,998.66
pressure,2025-05-17T08:39:08.731548Z,998.67
pressure,2025-05-17T08:44:08.786141Z,998.68
pressure,2025-05-17T08:49:08.739958Z,998.7
pressure,2025-05-17T08:54:08.869924Z,998.71
pressure,2025-05-17T08:59:08.828638Z,998.71
pressure,2025-05-17T09:04:08.756026Z,998.72
pressure,2025-05-17T09:09:08.882843Z,998.76
pressure,2025-05-17T09:14:08.809882Z,998.76
pressure,2025-05-17T09:19:08.832638Z,998.8
pressure,2025-05-17T09:24:08.861205Z,998.81
pressure,2025-05-17T09:29:08.784656Z,998.83
pressure,2025-05-17T09:34:08.821883Z,998.84
pressure,2025-05-17T09:39:08.850790Z,998.87
pressure,2025-05-17T09:44:08.806741Z,998.9
pressure,2025-05-17T09:49:08.813088Z,998.91
pressure,2025-05-17T09:54:08.845648Z,998.94
pressure,2025-05-17T09:59:08.685397Z,998.97
pressure,2025-05-17T10:04:08.806581Z,999.01
pressure,2025-05-17T10:09:08.836581Z,999.04
pressure,2025-05-17T10:14:08.805305Z,999.07
pressure,2025-05-17T10:19:08.803637Z,999.11
pressure,2025-05-17T10:24:08.853765Z,999.12
pressure,2025-05-17T10:29:08.794743Z,999.16
pressure,2025-05-17T10:34:08.841501Z,999.17
pressure,2025-05-17T10:39:08.880935Z,999.19
pressure,2025-05-17T10:44:08.837863Z,999.22
pressure,2025-05-17T10:49:08.850859Z,999.25
pressure,2025-05-17T10:54:08.887729Z,999.28
pressure,2025-05-17T10:59:08.812184Z,999.32
pressure,2025-05-17T11:04:08.844759Z,999.34
pressure,2025-05-17T11:09:08.879457Z,999.38
pressure,2025-05-17T11:14:08.812500Z,999.4
pressure,2025-05-17T11:19:08.851866Z,999.4
pressure,2025-05-17T11:24:08.783960Z,999.42
pressure,2025-05-17T11:29:08.721709Z,999.44
pressure,2025-05-17T11:34:08.868433Z,999.46
pressure,2025-05-17T11:39:08.899341Z,999.46
pressure,2025-05-17T11:44:08.838451Z,999.47
pressure,2025-05-17T11:49:08.880867Z,999.5
pressure,2025-05-17T11:54:08.811674Z,999.53
pressure,2025-05-17T11:59:08.852148Z,999.54
pressure,2025-05-17T12:04:08.877471Z,999.57
pressure,2025-05-17T12:09:08.908578Z,999.58
pressure,2025-05-17T12:14:08.837591Z,999.62
pressure,2025-05-17T12:19:08.866653Z,999.62
pressure,2025-05-17T12:24:08.801326Z,999.64
pressure,2025-05-17T12:29:08.836002Z,999.67
pressure,2025-05-17T12:34:08.867900Z,999.69
pressure,2025-05-17T12:39:08.893925Z,999.71
pressure,2025-05-17T12:44:08.720768Z,999.71
pressure,2025-05-17T12:49:08.893755Z,999.74
pressure,2025-05-17T12:54:08.888934Z,999.75
pressure,2025-05-17T12:59:08.816535Z,999.76
pressure,2025-05-17T13:04:08.752584Z,999.77
pressure,2025-05-17T13:09:08.888395Z,999.8
pressure,2025-05-17T13:14:08.834338Z,999.79
pressure,2025-05-17T13:19:08.771300Z,999.83
pressure,2025-05-17T13:24:08.819402Z,999.83
pressure,2025-05-17T13:29:08.856397Z,999.82
pressure,2025-05-17T13:34:08.789305Z,999.83
pressure,2025-05-17T13:39:08.929384Z,999.86
pressure,2025-05-17T13:44:08.762304Z,999.86
pressure,2025-05-17T13:49:08.897502Z,999.87
pressure,2025-05-17T13:54:08.925387Z,999.87
pressure,2025-05-17T13:59:08.851865Z,999.88
pressure,2025-05-17T14:04:08.784134Z,999.91
pressure,2025-05-17T14:09:08.816182Z,999.9
pressure,2025-05-17T14:14:08.853774Z,999.89
pressure,2025-05-17T14:19:08.887291Z,999.92
pressure,2025-05-17T14:24:08.809565Z,999.9
pressure,2025-05-17T14:29:08.730484Z,999.92
pressure,2025-05-17T14:34:08.757672Z,999.93
pressure,2025-05-17T14:39:08.788031Z,999.94
pressure,2025-05-17T14:44:08.738961Z,999.92
pressure,2025-05-17T14:49:08.753230Z,999.92
pressure,2025-05-17T14:54:08.803720Z,999.94
pressure,2025-05-17T14:59:08.748409Z,999.93
pressure,2025-05-17T15:04:08.794135Z,999.91
pressure,2025-05-17T15:09:08.831684Z,999.92
pressure,2025-05-17T15:14:08.770132Z,999.92
pressure,2025-05-17T15:19:08.730859Z,999.89
pressure,2025-05-17T15:24:08.748769Z,999.9
pressure,2025-05-17T15:29:08.828516Z,999.9
pressure,2025-05-17T15:34:08.807530Z,999.89
pressure,2025-05-17T15:39:08.734030Z,999.86
pressure,2025-05-17T15:44:08.767014Z,999.87
pressure,2025-05-17T15:49:08.799918Z,999.84
pressure,2025-05-17T15:54:08.729456Z,999.83
pressure,2025-05-17T15:59:08.806133Z,999.81
pressure,2025-05-17T16:04:08.814485Z,999.79
pressure,2025-05-17T16:09:08.736255Z,999.77
pressure,2025-05-17T16:14:08.796552Z,999.74
pressure,2025-05-17T16:19:08.840585Z,999.71
pressure,2025-05-17T16:24:08.774675Z,999.71
pressure,2025-05-17T16:29:08.755839Z,999.71
pressure,2025-05-17T16:34:08.849098Z,999.69
pressure,2025-05-17T16:39:08.777552Z,999.67
pressure,2025-05-17T16:44:08.804838Z,999.68
pressure,2025-05-17T16:49:08.756957Z,999.65
pressure,2025-05-17T16:54:08.874055Z,999.66
pressure,2025-05-17T16:59:08.815370Z,999.63
pressure,2025-05-17T17:04:08.837942Z,999.64
pressure,2025-05-17T17:09:08.873825Z,999.61
pressure,2025-05-17T17:14:08.794612Z,999.61
pressure,2025-05-17T17:19:08.822605Z,999.61
pressure,2025-05-17T17:24:08.846808Z,999.62
pressure,2025-05-17T17:29:08.770856Z,999.59
pressure,2025-05-17T17:34:08.810786Z,999.57
pressure,2025-05-17T17:39:08.738947Z,999.55
pressure,2025-05-17T17:44:08.773154Z,999.52
pressure,2025-05-17T17:49:08.827830Z,999.49
pressure,2025-05-17T17:54:08.877881Z,999.47
pressure,2025-05-17T17:59:08.814598Z,999.44
pressure,2025-05-17T18:04:08.861411Z,999.42
pressure,2025-05-17T18:09:08.890784Z,999.39
pressure,2025-05-17T18:14:08.830640Z,999.34
pressure,2025-05-17T18:19:08.862778Z,999.31
pressure,2025-05-17T18:24:08.781241Z,999.28
pressure,2025-05-17T18:29:08.810403Z,999.25
pressure,2025-05-17T18:34:08.849585Z,999.23
pressure,2025-05-17T18:39:08.882198Z,999.2
pressure,2025-05-17T18:44:08.810075Z,999.17
pressure,2025-05-17T18:49:08.843826Z,999.15
pressure,2025-05-17T18:54:08.878677Z,999.13
pressure,2025-05-17T18:59:08.898920Z,999.08
pressure,2025-05-17T19:04:08.824610Z,999.06
pressure,2025-05-17T19:09:08.857416Z,999.04
pressure,2025-05-17T19:14:08.786841Z,999.01
pressure,2025-05-17T19:19:08.819966Z,998.99
pressure,2025-05-17T19:24:08.850752Z,998.95
pressure,2025-05-17T19:29:08.805174Z,998.9
pressure,2025-05-17T19:34:08.856468Z,998.87
pressure,2025-05-17T19:39:08.891219Z,998.86
pressure,2025-05-17T19:44:08.828595Z,998.81
pressure,2025-05-17T19:49:08.897563Z,998.79
pressure,2025-05-17T19:54:08.913793Z,998.77
pressure,2025-05-17T19:59:08.838522Z,998.76
pressure,2025-05-17T20:04:08.765816Z,998.75
pressure,2025-05-17T20:09:08.804830Z,998.74
pressure,2025-05-17T20:14:08.758525Z,998.72
pressure,2025-05-17T20:19:08.884981Z,998.7
pressure,2025-05-17T20:24:08.792623Z,998.7
pressure,2025-05-17T20:29:08.837599Z,998.68
pressure,2025-05-17T20:34:08.866689Z,998.66
pressure,2025-05-17T20:39:08.806116Z,998.63
pressure,2025-05-17T20:44:08.855147Z,998.62
pressure,2025-05-17T20:49:08.929473Z,998.62
pressure,2025-05-17T20:54:08.936877Z,998.59
pressure,2025-05-17T20:59:08.871939Z,998.54
pressure,2025-05-17T21:04:08.928867Z,998.54
pressure,2025-05-17T21:09:08.862050Z,998.5
pressure,2025-05-17T21:14:08.819794Z,998.47
pressure,2025-05-17T21:19:08.895250Z,998.46
pressure,2025-05-17T21:24:08.937693Z,998.43
pressure,2025-05-17T21:29:08.864533Z,998.4
pressure,2025-05-17T21:34:08.901488Z,998.37
pressure,2025-05-17T21:39:08.933736Z,998.37
pressure,2025-05-17T21:44:08.861802Z,998.33
pressure,2025-05-17T21:49:08.887875Z,998.33
pressure,2025-05-17T21:54:08.906717Z,998.3
pressure,2025-05-17T21:59:08.943504Z,998.3
pressure,2025-05-17T22:04:08.868120Z,998.26
pressure,2025-05-17T22:09:08.901734Z,998.26
pressure,2025-05-17T22:14:08.930979Z,998.23
pressure,2025-05-17T22:19:08.881415Z,998.2
pressure,2025-05-17T22:24:08.936743Z,998.19
pressure,2025-05-17T22:29:08.973563Z,998.19
pressure,2025-05-17T22:34:08.915462Z,998.16
pressure,2025-05-17T22:39:08.991046Z,998.13
pressure,2025-05-17T22:44:08.898690Z,998.13
pressure,2025-05-17T22:49:08.943317Z,998.1
pressure,2025-05-17T22:54:08.962870Z,998.09
pressure,2025-05-17T22:59:08.916439Z,998.09
pressure,2025-05-17T23:04:08.930311Z,998.05
pressure,2025-05-17T23:09:08.952156Z,998.05
pressure,2025-05-17T23:14:08.911402Z,998.04
pressure,2025-05-17T23:19:08.910474Z,998.01
pressure,2025-05-17T23:24:09.026750Z,998.0
pressure,2025-05-17T23:29:08.900826Z,998.0
pressure,2025-05-17T23:34:08.931039Z,997.99
pressure,2025-05-17T23:39:08.936151Z,997.96
pressure,2025-05-17T23:44:08.853407Z,997.95
pressure,2025-05-17T23:49:08.880807Z,997.95
pressure,2025-05-17T23:54:08.932986Z,997.94
pressure,2025-05-17T23:59:08.853791Z,997.91
pressure,2025-05-18T00:04:08.907387Z,997.91
pressure,2025-05-18T00:09:08.950539Z,997.91
pressure,2025-05-18T00:14:08.886881Z,997.89
pressure,2025-05-18T00:19:08.932210Z,997.87
pressure,2025-05-18T00:24:08.962678Z,997.86
pressure,2025-05-18T00:29:08.895365Z,997.87
pressure,2025-05-18T00:34:08.933031Z,997.85
pressure,2025-05-18T00:39:08.963200Z,997.84
pressure,2025-05-18T00:44:08.894341Z,997.82
pressure,2025-05-18T00:49:08.921946Z,997.81
pressure,2025-05-18T00:54:08.962532Z,997.81
pressure,2025-05-18T00:59:08.909646Z,997.8
pressure,2025-05-18T01:04:08.834647Z,997.79
pressure,2025-05-18T01:09:08.974084Z,997.78
pressure,2025-05-18T01:14:08.941622Z,997.76
pressure,2025-05-18T01:19:08.958408Z,997.75
pressure,2025-05-18T01:24:08.918518Z,997.73
pressure,2025-05-18T01:29:09.061639Z,997.71
pressure,2025-05-18T01:34:08.985392Z,997.7
pressure,2025-05-18T01:39:09.055194Z,997.71
pressure,2025-05-18T01:44:09.039883Z,997.69
pressure,2025-05-18T01:49:09.062579Z,997.67
pressure,2025-05-18T01:54:09.021754Z,997.67
pressure,2025-05-18T01:59:08.958546Z,997.65
pressure,2025-05-18T02:04:08.984952Z,997.65
pressure,2025-05-18T02:09:09.009697Z,997.63
pressure,2025-05-18T02:14:08.995928Z,997.64
pressure,2025-05-18T02:19:08.975042Z,997.61
pressure,2025-05-18T02:24:08.982133Z,997.62
pressure,2025-05-18T02:29:08.963294Z,997.6
pressure,2025-05-18T02:34:08.956345Z,997.57
pressure,2025-05-18T02:39:08.958694Z,997.58
pressure,2025-05-18T02:44:08.951949Z,997.58
pressure,2025-05-18T02:49:08.948147Z,997.56
pressure,2025-05-18T02:54:08.971688Z,997.56
pressure,2025-05-18T02:59:08.996483Z,997.57
pressure,2025-05-18T03:04:08.989122Z,997.54
pressure,2025-05-18T03:09:08.999645Z,997.54
pressure,2025-05-18T03:14:09.000485Z,997.55
pressure,2025-05-18T03:19:09.003312Z,997.55
pressure,2025-05-18T03:24:08.936415Z,997.55
pressure,2025-05-18T03:29:08.972640Z,997.55
pressure,2025-05-18T03:34:10.204930Z,997.53
pressure,2025-05-18T03:39:09.019717Z,997.53
pressure,2025-05-18T03:44:09.186983Z,997.53
pressure,2025-05-18T03:49:08.985240Z,997.53
pressure,2025-05-18T03:54:09.052077Z,997.56
pressure,2025-05-18T03:59:08.942201Z,997.56
pressure,2025-05-18T04:04:08.966354Z,997.59
pressure,2025-05-18T04:09:08.978604Z,997.59
pressure,2025-05-18T04:14:08.914922Z,997.59
pressure,2025-05-18T04:19:08.962985Z,997.63
pressure,2025-05-18T04:24:08.972630Z,997.65
pressure,2025-05-18T04:29:08.920599Z,997.66
pressure,2025-05-18T04:34:08.956078Z,997.69
pressure,2025-05-18T04:39:08.947142Z,997.7
pressure,2025-05-18T04:44:08.930990Z,997.73
pressure,2025-05-18T04:49:08.950645Z,997.74
pressure,2025-05-18T04:54:08.933357Z,997.78
pressure,2025-05-18T04:59:08.928523Z,997.78
pressure,2025-05-18T05:04:08.937632Z,997.81
pressure,2025-05-18T05:09:08.944820Z,997.82
pressure,2025-05-18T05:14:08.931550Z,997.85
pressure,2025-05-18T05:19:08.969291Z,997.85
pressure,2025-05-18T05:24:08.949665Z,997.89
pressure,2025-05-18T05:29:08.946841Z,997.89
pressure,2025-05-18T05:34:08.971028Z,997.92
pressure,2025-05-18T05:39:08.904853Z,997.96
pressure,2025-05-18T05:44:08.954373Z,997.96
pressure,2025-05-18T05:49:08.968185Z,997.99
pressure,2025-05-18T05:54:08.899007Z,998.03
pressure,2025-05-18T05:59:08.947831Z,998.04
pressure,2025-05-18T06:04:08.991218Z,998.07
pressure,2025-05-18T06:09:08.908547Z,998.11
pressure,2025-05-18T06:14:08.982099Z,998.11
pressure,2025-05-18T06:19:08.990549Z,998.16
pressure,2025-05-18T06:24:08.925028Z,998.19
pressure,2025-05-18T06:29:08.963693Z,998.2
pressure,2025-05-18T06:34:08.990922Z,998.23
pressure,2025-05-18T06:39:08.936166Z,998.26
pressure,2025-05-18T06:44:08.969301Z,998.27
pressure,2025-05-18T06:49:09.003452Z,998.3
pressure,2025-05-18T06:54:08.935161Z,998.34
pressure,2025-05-18T06:59:08.970140Z,998.37
pressure,2025-05-18T07:04:09.006766Z,998.4
pressure,2025-05-18T07:09:08.932036Z,998.44
pressure,2025-05-18T07:14:08.970874Z,998.44
pressure,2025-05-18T07:19:09.054652Z,998.49
pressure,2025-05-18T07:24:08.976132Z,998.49
pressure,2025-05-18T07:29:08.977721Z,998.54
pressure,2025-05-18T07:34:09.017038Z,998.55
pressure,2025-05-18T07:39:08.976427Z,998.56
pressure,2025-05-18T07:44:08.987415Z,998.58
pressure,2025-05-18T07:49:09.053297Z,998.61
pressure,2025-05-18T07:54:08.983347Z,998.63
pressure,2025-05-18T07:59:09.001348Z,998.63
pressure,2025-05-18T08:04:09.029360Z,998.67
pressure,2025-05-18T08:09:09.057316Z,998.68
pressure,2025-05-18T08:14:08.993495Z,998.7
pressure,2025-05-18T08:19:09.035236Z,998.71
pressure,2025-05-18T08:24:08.973868Z,998.74
pressure,2025-05-18T08:29:09.006991Z,998.75
pressure,2025-05-18T08:34:09.203024Z,998.78
pressure,2025-05-18T08:39:08.986834Z,998.79
pressure,2025-05-18T08:44:09.169170Z,998.83
pressure,2025-05-18T08:49:09.047846Z,998.83
pressure,2025-05-18T08:54:09.021745Z,714.12
pressure,2025-05-18T08:59:09.018885Z,999.18
pressure,2025-05-18T09:04:09.054555Z,999.16
pressure,2025-05-18T09:09:09.006715Z,999.17
pressure,2025-05-18T09:14:09.007727Z,999.18
pressure,2025-05-18T09:19:08.961139Z,999.18
pressure,2025-05-18T09:24:09.008749Z,999.2
pressure,2025-05-18T09:29:09.006479Z,999.22
pressure,2025-05-18T09:34:08.968997Z,999.22
pressure,2025-05-18T09:39:08.986008Z,999.24
pressure,2025-05-18T09:44:09.054386Z,999.25
pressure,2025-05-18T09:49:09.013217Z,999.27
pressure,2025-05-18T09:54:09.017293Z,999.29
pressure,2025-05-18T09:59:08.980494Z,999.31
pressure,2025-05-18T10:04:08.984828Z,999.33
pressure,2025-05-18T10:09:08.968523Z,999.34
pressure,2025-05-18T10:14:08.985981Z,999.36
pressure,2025-05-18T10:19:08.997360Z,999.38
pressure,2025-05-18T10:24:09.020347Z,999.39
pressure,2025-05-18T10:29:09.036846Z,999.41
pressure,2025-05-18T10:34:09.095498Z,999.43
pressure,2025-05-18T10:39:09.028994Z,999.47
pressure,2025-05-18T10:44:09.029515Z,999.49
pressure,2025-05-18T10:49:09.103383Z,999.51
pressure,2025-05-18T10:54:08.989347Z,999.55
pressure,2025-05-18T10:59:09.054265Z,999.57
pressure,2025-05-18T11:04:09.106030Z,999.6
pressure,2025-05-18T11:09:09.046356Z,999.64
pressure,2025-05-18T11:14:09.059680Z,999.68
pressure,2025-05-18T11:19:09.115330Z,999.73
pressure,2025-05-18T11:24:09.016049Z,999.75
pressure,2025-05-18T11:29:09.034032Z,999.8
pressure,2025-05-18T11:34:09.092917Z,999.84
pressure,2025-05-18T11:39:08.987366Z,999.86
pressure,2025-05-18T11:44:08.992549Z,999.9
pressure,2025-05-18T11:49:09.080189Z,999.92
pressure,2025-05-18T11:54:08.980163Z,999.96
pressure,2025-05-18T11:59:09.136362Z,999.98
pressure,2025-05-18T12:04:09.076540Z,1000.03
pressure,2025-05-18T12:09:08.968466Z,1000.04
pressure,2025-05-18T12:14:09.013442Z,1000.1
pressure,2025-05-18T12:19:09.065823Z,1000.13
pressure,2025-05-18T12:24:08.966297Z,1000.14
pressure,2025-05-18T12:29:08.999281Z,1000.19
pressure,2025-05-18T12:34:09.059045Z,1000.24
pressure,2025-05-18T12:39:08.955516Z,1000.26
pressure,2025-05-18T12:44:08.940456Z,1000.31
pressure,2025-05-18T12:49:09.048318Z,1000.32
pressure,2025-05-18T12:54:08.942262Z,1000.35
pressure,2025-05-18T12:59:08.930647Z,1000.39
pressure,2025-05-18T13:04:09.040173Z,1000.42
pressure,2025-05-18T13:09:08.932822Z,1000.46
pressure,2025-05-18T13:14:08.965677Z,1000.48
pressure,2025-05-18T13:19:08.994727Z,1000.53
pressure,2025-05-18T13:24:08.926541Z,1000.55
pressure,2025-05-18T13:29:08.998277Z,1000.57
pressure,2025-05-18T13:34:09.057114Z,1000.6
pressure,2025-05-18T13:39:08.918021Z,1000.61
pressure,2025-05-18T13:44:08.892614Z,1000.65
pressure,2025-05-18T13:49:08.890925Z,1000.7
pressure,2025-05-18T13:54:08.908080Z,1000.74
pressure,2025-05-18T13:59:09.027510Z,1000.78
pressure,2025-05-18T14:04:09.089868Z,1000.8
pressure,2025-05-18T14:09:08.977143Z,1000.81
pressure,2025-05-18T14:14:09.077563Z,1000.84
pressure,2025-05-18T14:19:09.014308Z,1000.87
pressure,2025-05-18T14:24:09.013838Z,1000.87
pressure,2025-05-18T14:29:09.050504Z,1000.9
pressure,2025-05-18T14:34:09.011723Z,1000.93
pressure,2025-05-18T14:39:09.009271Z,1000.95
pressure,2025-05-18T14:44:09.007513Z,1000.96
pressure,2025-05-18T14:49:09.008757Z,1000.96
pressure,2025-05-18T14:54:09.009886Z,1000.99
pressure,2025-05-18T15:03:34.935982Z,1001.31
pressure,2025-05-18T15:08:34.973414Z,1001.31
pressure,2025-05-18T15:13:35.010204Z,1001.3
pressure,2025-05-18T15:18:34.902146Z,1001.3
pressure,2025-05-18T15:23:34.981417Z,1001.29
pressure,2025-05-18T15:28:35.055528Z,1001.28
pressure,2025-05-18T15:33:34.953223Z,1001.31
pressure,2025-05-18T15:38:34.993076Z,1001.3
pressure,2025-05-18T15:43:35.026609Z,1001.29
pressure,2025-05-18T15:48:34.960010Z,1001.31
pressure,2025-05-18T15:53:35.003461Z,1001.3
